      4.87029507E-01     -5.39067245E-01     -6.87174479E-01
      5.13953177E-01     -5.39821903E-01     -6.66666667E-01
      4.86846293E-01     -5.64390151E-01     -6.66666667E-01
      5.12720773E-01     -5.65700198E-01     -6.45833333E-01
      4.29994188E-01     -5.85573423E-01     -6.87174479E-01
      4.58566553E-01     -5.87598734E-01     -6.66666667E-01
      4.29182086E-01     -6.09391740E-01     -6.66666667E-01
      4.54803567E-01     -6.13231621E-01     -6.45833333E-01
      4.84345585E-01     -5.90176804E-01     -6.45833333E-01
      5.09882887E-01     -5.91095966E-01     -6.25000000E-01
      4.80265006E-01     -6.15402733E-01     -6.25000000E-01
      5.05521350E-01     -6.15979548E-01     -6.04166667E-01
      3.05439610E-01     -6.15862399E-01     -7.26236979E-01
      3.37438232E-01     -6.21483911E-01     -7.07031250E-01
      3.04449829E-01     -6.38292341E-01     -7.07031250E-01
      3.36363552E-01     -6.43933844E-01     -6.87174479E-01
      3.68546546E-01     -6.26070826E-01     -6.87174479E-01
      3.98763682E-01     -6.29716668E-01     -6.66666667E-01
      3.67384621E-01     -6.48524553E-01     -6.66666667E-01
      3.92506353E-01     -6.54857288E-01     -6.45833333E-01
      3.03317118E-01     -6.60143894E-01     -6.87174479E-01
      3.35120499E-01     -6.65770086E-01     -6.66666667E-01
      3.02049042E-01     -6.81411720E-01     -6.66666667E-01
      3.26429089E-01     -6.90176322E-01     -6.45833333E-01
      3.59901238E-01     -6.73327858E-01     -6.45833333E-01
      3.84768528E-01     -6.79211440E-01     -6.25000000E-01
      3.50977732E-01     -6.97272997E-01     -6.25000000E-01
      3.75636251E-01     -7.02765996E-01     -6.04166667E-01
      4.24165887E-01     -6.34809110E-01     -6.45833333E-01
      4.49490125E-01     -6.38226940E-01     -6.25000000E-01
      4.17632383E-01     -6.59513603E-01     -6.25000000E-01
      4.42710573E-01     -6.62563195E-01     -6.04166667E-01
      4.74687744E-01     -6.40042330E-01     -6.04166667E-01
      4.99711316E-01     -6.40320875E-01     -5.83333333E-01
      4.67690335E-01     -6.64069253E-01     -5.83333333E-01
      4.92522567E-01     -6.64089806E-01     -5.62500000E-01
      4.09666874E-01     -6.83487887E-01     -6.04166667E-01
      4.34542648E-01     -6.86217829E-01     -5.83333333E-01
      4.00348109E-01     -7.06713247E-01     -5.83333333E-01
      4.25058753E-01     -7.09167686E-01     -5.62500000E-01
      4.59343960E-01     -6.87456818E-01     -5.62500000E-01
      4.84020551E-01     -6.87256377E-01     -5.41666667E-01
      4.49715455E-01     -7.10178310E-01     -5.41666667E-01
      4.74267188E-01     -7.09791007E-01     -5.20833333E-01
      1.89901076E-02     -6.04275023E-01     -7.96549479E-01
      5.66382171E-02     -6.23276311E-01     -7.79947917E-01
      1.89023966E-02     -6.25558907E-01     -7.79947917E-01
      5.63686705E-02     -6.44296852E-01     -7.62695312E-01
      9.37358338E-02     -6.39929257E-01     -7.62695312E-01
      1.30183199E-01     -6.54475139E-01     -7.44791667E-01
      9.32816833E-02     -6.60744959E-01     -7.44791667E-01
      1.29545689E-01     -6.75127962E-01     -7.26236979E-01
      1.88107734E-02     -6.46484350E-01     -7.62695312E-01
      5.60866686E-02     -6.64935831E-01     -7.44791667E-01
      1.87151845E-02     -6.67034568E-01     -7.44791667E-01
      5.57921141E-02     -6.85176685E-01     -7.26236979E-01
      9.28050081E-02     -6.81151291E-01     -7.26236979E-01
      1.28873739E-01     -6.95340471E-01     -7.07031250E-01
      9.23058134E-02     -7.01132262E-01     -7.07031250E-01
      1.28167623E-01     -7.15097403E-01     -6.87174479E-01
      1.65906390E-01     -6.67124366E-01     -7.26236979E-01
      2.00850626E-01     -6.78060350E-01     -7.07031250E-01
      1.65088430E-01     -6.87642801E-01     -7.07031250E-01
      1.99855240E-01     -6.98461966E-01     -6.87174479E-01
      2.34975246E-01     -6.87442993E-01     -6.87174479E-01
      2.68249922E-01     -6.95411774E-01     -6.66666667E-01
      2.33804565E-01     -7.07736519E-01     -6.66666667E-01
      2.57208135E-01     -7.18848580E-01     -6.45833333E-01
      1.64222210E-01     -7.07687997E-01     -6.87174479E-01
      1.98795952E-01     -7.18356266E-01     -6.66666667E-01
      1.63308422E-01     -7.27245430E-01     -6.66666667E-01
      1.85510125E-01     -7.40597933E-01     -6.45833333E-01
      2.21626088E-01     -7.30603300E-01     -6.45833333E-01
      2.44867730E-01     -7.41225198E-01     -6.25000000E-01
      2.08202580E-01     -7.52347450E-01     -6.25000000E-01
      2.31315661E-01     -7.62545542E-01     -6.04166667E-01
      1.86155723E-02     -6.87192339E-01     -7.26236979E-01
      5.54848841E-02     -7.05002297E-01     -7.07031250E-01
      1.85118746E-02     -7.06939971E-01     -7.07031250E-01
      5.51648319E-02     -7.24394973E-01     -6.87174479E-01
      9.17840315E-02     -7.20671164E-01     -6.87174479E-01
      1.27427468E-01     -7.34382595E-01     -6.66666667E-01
      9.12395303E-02     -7.39750569E-01     -6.66666667E-01
      1.12025552E-01     -7.55214924E-01     -6.45833333E-01
      1.84040249E-02     -7.26259270E-01     -6.87174479E-01
      5.48317883E-02     -7.43336418E-01     -6.66666667E-01
      1.82919517E-02     -7.45131505E-01     -6.66666667E-01
      3.74621107E-02     -7.62558782E-01     -6.45833333E-01
      7.48339719E-02     -7.59802068E-01     -6.45833333E-01
      9.55568027E-02     -7.74754088E-01     -6.25000000E-01
      5.74263191E-02     -7.78509613E-01     -6.25000000E-01
      7.81057404E-02     -7.93020890E-01     -6.04166667E-01
      1.48947252E-01     -7.48808401E-01     -6.45833333E-01
      1.71035851E-01     -7.61657231E-01     -6.25000000E-01
      1.33457082E-01     -7.69132113E-01     -6.25000000E-01
      1.55459280E-01     -7.81546576E-01     -6.04166667E-01
      1.93620695E-01     -7.72977144E-01     -6.04166667E-01
      2.16632866E-01     -7.82810592E-01     -5.83333333E-01
      1.77961227E-01     -7.92497334E-01     -5.83333333E-01
      2.00895353E-01     -8.02019206E-01     -5.62500000E-01
      1.16923349E-01     -7.88233195E-01     -6.04166667E-01
      1.38860864E-01     -8.00274879E-01     -5.83333333E-01
      9.94259731E-02     -8.06124493E-01     -5.83333333E-01
      1.21316358E-01     -8.17848453E-01     -5.62500000E-01
      1.61300149E-01     -8.10910607E-01     -5.62500000E-01
      1.84175051E-01     -8.20168747E-01     -5.41666667E-01
      1.43709431E-01     -8.28217859E-01     -5.41666667E-01
      1.66540489E-01     -8.37255579E-01     -5.20833333E-01
      2.92170544E-01     -7.05362090E-01     -6.45833333E-01
      3.16341399E-01     -7.13654762E-01     -6.25000000E-01
      2.80942973E-01     -7.28317270E-01     -6.25000000E-01
      3.04944347E-01     -7.36200777E-01     -6.04166667E-01
      3.40700688E-01     -7.20351081E-01     -6.04166667E-01
      3.65189097E-01     -7.25506131E-01     -5.83333333E-01
      3.29150312E-01     -7.42551206E-01     -5.83333333E-01
      3.53501390E-01     -7.47415893E-01     -5.62500000E-01
      2.68453368E-01     -7.50276901E-01     -6.04166667E-01
      2.92318576E-01     -7.57807411E-01     -5.83333333E-01
      2.54782618E-01     -7.71237992E-01     -5.83333333E-01
      2.78539616E-01     -7.78466077E-01     -5.62500000E-01
      3.16401623E-01     -7.63861089E-01     -5.62500000E-01
      3.40643164E-01     -7.68478664E-01     -5.41666667E-01
      3.02525383E-01     -7.84267566E-01     -5.41666667E-01
      3.26680921E-01     -7.88677510E-01     -5.20833333E-01
      3.89749542E-01     -7.29170107E-01     -5.62500000E-01
      4.14326955E-01     -7.31389360E-01     -5.41666667E-01
      3.77940305E-01     -7.50838430E-01     -5.41666667E-01
      4.02411777E-01     -7.52859483E-01     -5.20833333E-01
      4.38868119E-01     -7.32207220E-01     -5.20833333E-01
      4.63321530E-01     -7.31664650E-01     -5.00000000E-01
      4.26862356E-01     -7.53517438E-01     -5.00000000E-01
      4.51240283E-01     -7.52848930E-01     -4.79166667E-01
      3.64985991E-01     -7.71698040E-01     -5.20833333E-01
      3.89374833E-01     -7.73554936E-01     -5.00000000E-01
      3.50949273E-01     -7.91728873E-01     -5.00000000E-01
      3.75275339E-01     -7.93453039E-01     -4.79166667E-01
      4.13756199E-01     -7.74083402E-01     -4.79166667E-01
      4.38078240E-01     -7.73316243E-01     -4.58333333E-01
      3.99605726E-01     -7.93880230E-01     -4.58333333E-01
      4.23888624E-01     -7.93039838E-01     -4.37500000E-01
      2.40006583E-01     -7.91195671E-01     -5.62500000E-01
      2.63678793E-01     -7.98167098E-01     -5.41666667E-01
      2.24196977E-01     -8.10143776E-01     -5.41666667E-01
      2.47803949E-01     -8.16900142E-01     -5.20833333E-01
      2.87588848E-01     -8.03756986E-01     -5.20833333E-01
      3.11678244E-01     -8.07995465E-01     -5.00000000E-01
      2.71656356E-01     -8.22315526E-01     -5.00000000E-01
      2.95696288E-01     -8.26415762E-01     -4.79166667E-01
      2.07422068E-01     -8.28075313E-01     -5.20833333E-01
      2.30980023E-01     -8.34654557E-01     -5.00000000E-01
      1.89747240E-01     -8.44982831E-01     -5.00000000E-01
      2.13269520E-01     -8.51419648E-01     -4.79166667E-01
      2.54789809E-01     -8.39929437E-01     -4.79166667E-01
      2.78794175E-01     -8.43922013E-01     -4.58333333E-01
      2.37049065E-01     -8.56585253E-01     -4.58333333E-01
      2.61029326E-01     -8.60498368E-01     -4.37500000E-01
      3.35890408E-01     -8.10911178E-01     -4.79166667E-01
      3.60170527E-01     -8.12531690E-01     -4.58333333E-01
      3.19867646E-01     -8.29225690E-01     -4.58333333E-01
      3.44115988E-01     -8.30769485E-01     -4.37500000E-01
      3.84465412E-01     -8.12883815E-01     -4.37500000E-01
      4.08723380E-01     -8.11993896E-01     -4.16666667E-01
      3.68388403E-01     -8.31070920E-01     -4.16666667E-01
      3.92633406E-01     -8.30153589E-01     -3.95833333E-01
      3.02937559E-01     -8.46653758E-01     -4.37500000E-01
      3.27165945E-01     -8.48145821E-01     -4.16666667E-01
      2.85155317E-01     -8.63177464E-01     -4.16666667E-01
      3.09373488E-01     -8.64640976E-01     -3.95833333E-01
      3.51426756E-01     -8.48419240E-01     -3.95833333E-01
      3.75668752E-01     -8.47495126E-01     -3.75000000E-01
      3.33631628E-01     -8.64907473E-01     -3.75000000E-01
      3.57878780E-01     -8.63995805E-01     -3.54166667E-01
      5.39860772E-01     -5.39860772E-01     -6.45833333E-01
      5.65365198E-01     -5.38272415E-01     -6.25000000E-01
      5.38272415E-01     -5.65365198E-01     -6.25000000E-01
      5.63463681E-01     -5.63463681E-01     -6.04166667E-01
      5.90432816E-01     -5.35137112E-01     -6.04166667E-01
      6.15029909E-01     -5.30528448E-01     -5.83333333E-01
      5.88257281E-01     -5.60067490E-01     -5.83333333E-01
      6.12616379E-01     -5.55243120E-01     -5.62500000E-01
      5.35137112E-01     -5.90432816E-01     -6.04166667E-01
      5.60067490E-01     -5.88257281E-01     -5.83333333E-01
      5.30528448E-01     -6.15029909E-01     -5.83333333E-01
      5.55243120E-01     -6.12616379E-01     -5.62500000E-01
      5.84633967E-01     -5.84633967E-01     -5.62500000E-01
      6.08797300E-01     -5.79623214E-01     -5.41666667E-01
      5.79623214E-01     -6.08797300E-01     -5.41666667E-01
      6.03627633E-01     -6.03627633E-01     -5.20833333E-01
      6.39122944E-01     -5.24514645E-01     -5.62500000E-01
      6.62678784E-01     -5.17159599E-01     -5.41666667E-01
      6.36504740E-01     -5.49052765E-01     -5.41666667E-01
      6.59886855E-01     -5.41555147E-01     -5.20833333E-01
      6.85664844E-01     -5.08523706E-01     -5.20833333E-01
      7.08049218E-01     -4.98664521E-01     -5.00000000E-01
      6.82728033E-01     -5.32806187E-01     -5.00000000E-01
      7.04994475E-01     -5.22859537E-01     -4.79166667E-01
      6.32519141E-01     -5.73281933E-01     -5.20833333E-01
      6.55762097E-01     -5.65664275E-01     -5.00000000E-01
      6.27216372E-01     -5.97159629E-01     -5.00000000E-01
      6.50350537E-01     -5.89443368E-01     -4.79166667E-01
      6.78489777E-01     -5.56822170E-01     -4.79166667E-01
      7.00666834E-01     -5.46805764E-01     -4.58333333E-01
      6.72992363E-01     -5.80527205E-01     -4.58333333E-01
      6.95105231E-01     -5.70458121E-01     -4.37500000E-01
      5.24514645E-01     -6.39122944E-01     -5.62500000E-01
      5.49052765E-01     -6.36504740E-01     -5.41666667E-01
      5.17159599E-01     -6.62678784E-01     -5.41666667E-01
      5.41555147E-01     -6.59886855E-01     -5.20833333E-01
      5.73281933E-01     -6.32519141E-01     -5.20833333E-01
      5.97159629E-01     -6.27216372E-01     -5.00000000E-01
      5.65664275E-01     -6.55762097E-01     -5.00000000E-01
      5.89443368E-01     -6.50350537E-01     -4.79166667E-01
      5.08523706E-01     -6.85664844E-01     -5.20833333E-01
      5.32806187E-01     -6.82728033E-01     -5.00000000E-01
      4.98664521E-01     -7.08049218E-01     -5.00000000E-01
      5.22859537E-01     -7.04994475E-01     -4.79166667E-01
      5.56822170E-01     -6.78489777E-01     -4.79166667E-01
      5.80527205E-01     -6.72992363E-01     -4.58333333E-01
      5.46805764E-01     -7.00666834E-01     -4.58333333E-01
      5.70458121E-01     -6.95105231E-01     -4.37500000E-01
      6.20644546E-01     -6.20644546E-01     -4.79166667E-01
      6.43696594E-01     -6.12850104E-01     -4.58333333E-01
      6.12850104E-01     -6.43696594E-01     -4.58333333E-01
      6.35843436E-01     -6.35843436E-01     -4.37500000E-01
      6.66276893E-01     -6.03878176E-01     -4.37500000E-01
      6.88347776E-01     -5.93772875E-01     -4.16666667E-01
      6.58383577E-01     -6.26833274E-01     -4.16666667E-01
      6.80431992E-01     -6.16707610E-01     -3.95833333E-01
      6.03878176E-01     -6.66276893E-01     -4.37500000E-01
      6.26833274E-01     -6.58383577E-01     -4.16666667E-01
      5.93772875E-01     -6.88347776E-01     -4.16666667E-01
      6.16707610E-01     -6.80431992E-01     -3.95833333E-01
      6.49351974E-01     -6.49351974E-01     -3.95833333E-01
      6.71395015E-01     -6.39221193E-01     -3.75000000E-01
      6.39221193E-01     -6.71395015E-01     -3.75000000E-01
      6.61273760E-01     -6.61273760E-01     -3.54166667E-01
      7.29800780E-01     -4.87637291E-01     -4.79166667E-01
      7.50889269E-01     -4.75495385E-01     -4.58333333E-01
      7.26653337E-01     -5.11767020E-01     -4.58333333E-01
      7.47672783E-01     -4.99578982E-01     -4.37500000E-01
      7.71285357E-01     -4.62290653E-01     -4.37500000E-01
      7.90960708E-01     -4.48073707E-01     -4.16666667E-01
      7.68022027E-01     -4.86344585E-01     -4.16666667E-01
      7.87671369E-01     -4.72112050E-01     -3.95833333E-01
      7.22259000E-01     -5.35663782E-01     -4.37500000E-01
      7.43233113E-01     -5.23443816E-01     -4.16666667E-01
      7.16653685E-01     -5.59282025E-01     -4.16666667E-01
      7.37603443E-01     -5.47043996E-01     -3.95833333E-01
      7.63557144E-01     -5.10192572E-01     -3.95833333E-01
      7.83200217E-01     -4.95956067E-01     -3.75000000E-01
      7.57921407E-01     -5.33788480E-01     -3.75000000E-01
      7.77575681E-01     -5.19559460E-01     -3.54166667E-01
      8.09888024E-01     -4.32894168E-01     -3.95833333E-01
      8.28041089E-01     -4.16800858E-01     -3.75000000E-01
      8.06592228E-01     -4.56928853E-01     -3.75000000E-01
      8.24757174E-01     -4.40841894E-01     -3.54166667E-01
      8.45394805E-01     -3.99841964E-01     -3.54166667E-01
      8.61925224E-01     -3.82065175E-01     -3.33333333E-01
      8.42139947E-01     -4.23897627E-01     -3.33333333E-01
      8.58715484E-01     -4.06142176E-01     -3.12500000E-01
      8.02132632E-01     -4.80779797E-01     -3.54166667E-01
      8.20325882E-01     -4.64708872E-01     -3.33333333E-01
      7.96535580E-01     -5.04400593E-01     -3.33333333E-01
      8.14771640E-01     -4.88355327E-01     -3.12500000E-01
      8.37752672E-01     -4.47788132E-01     -3.12500000E-01
      8.54386930E-01     -4.30062240E-01     -2.91666667E-01
      8.32255629E-01     -4.71466990E-01     -2.91666667E-01
      8.48960563E-01     -4.53778875E-01     -2.70833333E-01
      7.09872790E-01     -5.82577543E-01     -3.95833333E-01
      7.30816698E-01     -5.70334949E-01     -3.75000000E-01
      7.01951388E-01     -6.05507431E-01     -3.75000000E-01
      7.22905709E-01     -5.93273383E-01     -3.54166667E-01
